agent_code ,doc_nbr,cus_id,company_order,package_id,car_id,car_number,post_date
0278,00002D-C2-16-052785,02340,อาคเนย์ประกันภัย,none,000544,300590พล,16/1/2015
0081,00002D-C2-16-052801,02361,อินทรประกันภัย,INT068,003225,ตษ8747กท,10/3/2015
0450,00002D-C2-16-052937,00582,อินทรประกันภัย,none,000572,39653นศ,11/2/2016
0001,00002D-C2-16-053100,02919,อินทรประกันภัย,INT034,004927,ศก6746กท,16/6/2015
0081,00002D-C2-16-053118,01288,อินทรประกันภัย,none,004971,ศท3289กท,15/10/2016
0512,00002D-C2-16-053205,02540,อาคเนย์ประกันภัย,none,000624,3กค5841กท,15/10/2015
0703,00002D-C2-16-053320,04375,อินทรประกันภัย,none,004645,ภภ9940กท,28/1/2015
0703,00002D-C2-16-053321,04375,ไทยไพบูลย์ประกันภัย,none,003489,นข1275สค,2/11/2016
0703,00002D-C2-16-053326,04004,อินทรประกันภัย,INT034,004560,พม9465กท,3/11/2015
0703,00002D-C2-16-053329,04031,อินทรประกันภัย,none,004462,ผน5554ชม,21/7/2015
0002,00002D-C2-16-053451,03997,อินทรประกันภัย,none,002486,ฌม2503กท,23/3/2017
0031,00002D-C2-16-053572,00217,ประกันคุ้มภัย,none,002663,ฎก9771กท,16/2/2016
0031,00002D-C2-16-053587,03347,MSIG ประกันภัย,none,005190,สอ1249กท,15/5/2017
0031,00002D-C2-16-053601,00367,อินทรประกันภัย,INT004,002148,ฆม406กท,27/5/2015
0050,00002D-C2-16-053618,02072,อินทรประกันภัย,none,003874,บน3621ตง,28/12/2016
0081,00002D-C2-16-053634,02000,อินทรประกันภัย,none,005084,ษว3867กท,16/12/2015
0031,00002D-C2-16-053799,03347,MSIG ประกันภัย,none,000168,1กอ4583กท,20/7/2015
0031,00002D-C2-16-053812,03347,อาคเนย์ประกันภัย,none,000169,1กอ698กท,12/2/2015
0131,00002D-C2-16-054423,03943,อินทรประกันภัย,none,001553,กฉ568พบ,23/12/2015
0002,00002D-C2-16-054479,00274,อาคเนย์ประกันภัย,none,000876,4กผ3811กท,30/8/2016
0701,00002D-C2-16-054522,03913,อินทรประกันภัย,none,000415,2กฌ9905กท,2/7/2015
0701,00002D-C2-16-054545,04334,อินทรประกันภัย,INT012,001789,กพ4721นฐ,2/7/2015
0710,00002D-C2-16-055055,01752,อินทรประกันภัย,none,001266,กข3520พย,26/5/2015
0002,00002D-C2-16-055347,02704,อินทรประกันภัย,none,002851,ฒฉ5346กท,21/8/2016
0002,00002D-C2-16-055358,02893,อินทรประกันภัย,none,005120,สฐ4523กท,29/4/2017
0445,00002D-C2-16-055674,03187,MSIG ประกันภัย,none,000935,4ฬ4253กท,12/4/2016
0710,00002D-C2-16-055702,03381,อินทรประกันภัย,INT016,001747,กบ4027นฐ,25/8/2016
0044,00002D-C2-16-055933,03311,อินทรประกันภัย,none,002421,ฌฉ2367กท,4/3/2017
0056,00002D-C2-16-056006,04013,ชับบ์สามัคคีประกันภัย,none,004335,ป้ายแดงกท,23/9/2016
0002,00002D-C2-16-056037,00729,อินทรประกันภัย,none,005317,ฮน8002กท,9/11/2015
0056,00002D-C2-16-056232,04013,อินทรประกันภัย,none,003484,ธอ1440กท,10/11/2015
0031,00002D-C2-16-056248,00898,อินทรประกันภัย,none,004318,ปว8265กท,23/2/2015
0293,00002D-C2-16-056348,00893,อินทรประกันภัย,none,001390,กง3600ศก,21/4/2017
0081,00002D-C2-16-056766,00420,อินทรประกันภัย,none,002812,ฐษ8236กท,26/3/2016
0265,00002D-C2-16-057084,03532,อินทรประกันภัย,none,003787,บธ1321กบ,17/3/2017
0002,00002D-C2-16-057356,02853,อินทรประกันภัย,none,000284,1ฒถ2004กท,9/3/2017
0116,00002D-C2-16-057516,00548,อินทรประกันภัย,none,004162,บร6497นว,24/3/2016
0002,00002D-C2-16-058002,04113,MSIG ประกันภัย,none,004450,ผท5196ชม,19/4/2016
0277,00002D-C2-16-058026,01744,MSIG ประกันภัย,none,004238,บห4736นฐ,1/9/2015
0002,00002D-C2-16-058174,03555,อินทรประกันภัย,none,004131,บย5615กจ,3/9/2015
0116,00002D-C2-16-058245,01575,อินทรประกันภัย,INT022,001573,กฉ757ฉช,13/9/2016
0389,00002D-C2-16-058247,01675,อินทรประกันภัย,none,000589,39831นศ,19/11/2016
0389,00002D-C2-16-058259,02658,อินทรประกันภัย,none,003492,นข1641ฉช,25/8/2016
0710,00002D-C2-16-058558,01412,อินทรประกันภัย,none,004031,บพ7802นศ,15/2/2017
0710,00002D-C2-16-058585,04015,อินทรประกันภัย,none,002854,ฒช1461กท,16/7/2015
0002,00002D-C2-16-058847,02809,อินทรประกันภัย,INT013,004193,บล7340รบ,11/4/2018
0002,00002D-C2-16-058853,00230,อินทรประกันภัย,none,003058,ณง9288กท,8/11/2017
0031,00002D-C2-16-059249,02918,สินทรัพย์ประกันภัย,none,000246,1ฒฌ4727กท,13/8/2015
0031,00002D-C2-16-059279,00311,อินทรประกันภัย,none,005177,สศ9178กท,9/12/2015
0002,00002D-C2-16-059289,01801,MSIG ประกันภัย,none,003134,ดส589นบ,9/12/2015
0002,00002D-C2-16-059308,04295,อินทรประกันภัย,none,000280,1ฒต5967กท,26/1/2016
0002,00002D-C2-16-059416,01263,อินทรประกันภัย,none,001851,กย7619กท,26/1/2016
0081,00002D-C2-16-059546,01582,อินทรประกันภัย,none,002983,"ฒว	6254กท",31/10/2017
0153,00002D-C2-16-059715,00931,อาคเนย์ประกันภัย,none,000421,2กฎ4688กท,25/11/2016
0701,00002D-C2-16-059783,01425,อินทรประกันภัย,INT068,003835,บธ7478พบ,25/11/2016
0116,00002D-C2-16-059832,02096,เจ้าพระยาประกันภัย,none,001125,815058สค,20/2/2017
0237,00002D-C2-16-059837,01755,อินทรประกันภัย,none,000327,1ฒร2423กท,3/2/2015
0116,00002D-C2-16-059973,02539,ทิพยประกันภัย,none,001203,988691กท,28/1/2016
0002,00002D-C2-16-059996,00214,อินทรประกันภัย,INT057,004042,บพ914ฉช,2/2/2015
0710,00002D-C2-16-060003,01492,สินทรัพย์ประกันภัย,none,000235,1ฒช5004กท,17/4/2015
0002,00002D-C2-16-060012,03026,MSIG ประกันภัย,none,004337,ป้ายแดงชบ,23/4/2015
0002,00002D-C2-16-060017,01041,อินทรประกันภัย,none,002191,งค6537ชม,22/3/2016
0002,00002D-C2-16-060038,01453,ทิพยประกันภัย,none,001804,กม1531นฐ,29/1/2018
0002,00002D-C2-16-060293,03258,MSIG ประกันภัย,none,002928,ฒน1190กท,29/12/2017
0081,00002D-C2-16-060523,02719,อินทรประกันภัย,INT068,003935,บบ3189ลบ,27/12/2016
0056,00002D-C2-16-060539,04013,อินทรประกันภัย,none,003282,ถช5823กท,29/12/2017
0031,00002D-C2-16-060680,01457,อินทรประกันภัย,none,005324,ฮบ8731กท,2/2/2015
0031,00002D-C2-16-060844,01403,อินทรประกันภัย,none,005314,ฮน6809กท,7/10/2015
0081,00002D-C2-16-061308,01993,เจ้าพระยาประกันภัย,none,005137,สต8640กท,19/8/2015
0081,00002D-C2-16-061319,01411,อินทรประกันภัย,INT034,002108,ฆณ5310กท,25/10/2016
0031,00002D-C2-16-061545,02627,อินทรประกันภัย,none,005238,อว1619กท,28/10/2016
0701,00002D-C2-16-061621,00650,อินทรประกันภัย,none,003061,ณจ6207กท,24/10/2015
0237,00002D-C2-16-061667,01947,อาคเนย์ประกันภัย,none,000740,3กอ3645กท,22/10/2015
0710,00002D-C2-16-062007,01967,อินทรประกันภัย,none,003770,บท7117สบ,18/10/2017
0056,00002D-C2-16-062088,04013,อินทรประกันภัย,none,003355,ถพ8836กท,8/2/2015
0701,00002D-C2-16-062500,01249,อินทรประกันภัย,none,004943,ศฉ9715กท,23/4/2016
0118,00002D-C2-16-062622,04311,อินทรประกันภัย,none,000601,39843นศ,8/4/2015
0701,00002D-C2-16-063038,01621,อินทรประกันภัย,none,004082,บม6150ชร,2/12/2015
0576,00002D-C2-16-063064,03695,อินทรประกันภัย,none,000611,3กก7496กท,22/11/2017
0031,00002D-C2-16-063068,02056,อินทรประกันภัย,none,003487,นก8299ชม,5/2/2015
0001,00002D-C2-16-063136,03506,อินทรประกันภัย,INT016,003039,ณก2787กท,13/3/2015
0571,00002D-C2-16-063229,01650,อินทรประกันภัย,none,002996,ฒศ5120กท,31/3/2016
0710,00002D-C2-16-063282,03883,อาคเนย์ประกันภัย,none,001647,กท2262ฉช,10/3/2017
0167,00002D-C2-16-063552,01665,อินทรประกันภัย,none,002443,ฌต6861กท,21/12/2015
0001,00002D-C2-16-063884,04013,MSIG ประกันภัย,none,003801,บธ3298พบ,25/12/2017
0050,00002D-C2-16-064806,04429,อินทรประกันภัย,none,000335,1ฒส9925กท,21/12/2015
0001,00002D-C2-16-065095,01537,อินทรประกันภัย,none,005233,อร490กท,25/12/2017
0232,00002D-C2-16-065183,00753,อินทรประกันภัย,none,003197,ตม7194กท,14/3/2015
0031,00002D-C2-16-065290,03960,อินทรประกันภัย,none,004933,ศค539กท,3/4/2015
0056,00002D-C2-16-065406,04013,อินทรประกันภัย,none,003574,บจ2498ชน,3/4/2015
0701,00002D-C2-16-065775,02043,อินทรประกันภัย,none,005336,ฮภ6436กท,6/3/2015
0701,00002D-C2-16-065776,01160,อินทรประกันภัย,none,001543,กฉ4289ฉช,3/3/2017
0701,00002D-C2-16-065778,03728,อินทรประกันภัย,INT039,004027,บพ6678ลพ,31/1/2015
0701,00002D-C2-16-065836,02833,อินทรประกันภัย,none,001435,กง9476กจ,10/2/2016
0697,00002D-C2-16-066082,03511,MSIG ประกันภัย,none,000412,2กฌ8364กท,18/3/2016
0697,00002D-C2-16-066085,04428,อินทรประกันภัย,none,000189,1ฒก7520กท,30/8/2016
0153,00002D-C2-16-066657,01484,อินทรประกันภัย,none,005029,ษง6891กท,30/8/2016
0149,00002D-C2-16-066819,02606,อาคเนย์ประกันภัย,none,000428,2กฐ99001,18/2/2015
0116,00002D-C2-16-067396,00247,อินทรประกันภัย,none,004251,บห9869กท,30/3/2015
0512,00002D-C2-16-067397,00220,อินทรประกันภัย,none,003240,ตฬ5324กท,5/4/2016
0445,00002D-C2-16-067408,03222,อินทรประกันภัย,none,000480,2กว9060กท,31/3/2015
0512,00002D-C2-16-067552,03753,อาคเนย์ประกันภัย,none,000956,5กฆ2920กท,30/1/2017
0614,00002D-C2-16-067557,00071,อินทรประกันภัย,none,000122,1กภ1500กท,30/1/2017
0044,00002D-C2-16-067659,01783,เอเชียประกันภัย 1950,none,003273,ถฉ1734กท,30/6/2016
0117,00002D-C2-16-067847,02104,MSIG ประกันภัย,none,000939,4ฮ0592กท,30/6/2016
0031,00002D-C2-16-068016,04298,อินทรประกันภัย,none,005221,อธ5310กท,1/4/2015
0056,00002D-C2-16-068371,04013,อินทรประกันภัย,none,000934,4ษ4277กท,10/2/2017
0700,00002D-C2-16-068558,03637,อินทรประกันภัย,none,001543,กฉ4289ฉช,10/2/2017
0138,00002D-C2-16-068643,01260,อินทรประกันภัย,INT070,003281,ถช5049กท,5/3/2016
0148,00002D-C2-16-068732,02353,ทิพยประกันภัย,none,002784,ฏย6248กท,16/2/2017
0056,00002D-C2-16-068891,04013,อินทรประกันภัย,none,000915,4ฎ9886กท,17/2/2016
0701,00002D-C2-16-069135,00998,ทิพยประกันภัย,none,001887,กว2215กท,16/2/2017
0701,00002D-C2-16-069142,04219,อินทรประกันภัย,none,002268,ชช1994กท,18/2/2015
0701,00002D-C2-16-069146,02282,อินทรประกันภัย,none,004803,ลล7363กท,6/5/2015
0701,00002D-C2-16-069150,00051,MSIG ประกันภัย,none,001873,กล1975นบ,9/3/2016
0701,00002D-C2-16-069159,01504,อินทรประกันภัย,none,005076,ษล1363กท,30/3/2015
0701,00002D-C2-16-069163,03092,อินทรประกันภัย,none,002921,ฒท9677กท,21/3/2016
0700,00002D-C2-16-069168,01000,อินทรประกันภัย,none,003104,ณร269กท,21/3/2016
0056,00002D-C2-16-069846,04013,อาคเนย์ประกันภัย,none,003928,บบ254130,30/3/2015
0050,00002D-C2-16-069874,00556,อินทรประกันภัย,none,003808,บธ3797พย,4/2/2016
0081,00002D-C2-16-070003,04211,อินทรประกันภัย,none,005133,สต5284กท,5/10/2017
0043,00002D-C2-16-070069,01734,อาคเนย์ประกันภัย,none,000617,3กข6198กท,5/10/2017
0117,00002D-C2-16-070090,00185,MSIG ประกันภัย,none,000894,4กส3192กท,11/3/2017
0031,00002D-C2-16-070192,01816,อินทรประกันภัย,none,005245,อห5776กท,11/3/2017
0116,00002D-C2-16-070205,02632,บริษัท นำสินประกันภัย จำกัด (มหาชน),none,001144,819682ฉช,21/5/2016
0153,00002D-C2-16-070362,02186,อินทรประกันภัย,INT068,004490,ผย6599กท,23/3/2015
0001,00002D-C2-16-070489,00941,อินทรประกันภัย,none,000611,3กก7496กท,9/4/2015
0148,00002D-C2-16-070516,01548,ชับบ์สามัคคีประกันภัย,none,001893,กว758กท,20/4/2016
0450,00002D-C2-16-071013,01267,อาคเนย์ประกันภัย,none,003179,ตท1616กท,9/4/2015
0002,00002D-C2-16-071061,03255,อินทรประกันภัย,none,000372,1อ9188กท,18/11/2016
0002,00002D-C2-16-071070,03255,อาคเนย์ประกันภัย,none,000188,1ฒก6467กท,26/12/2017
0056,00002D-C2-16-071094,04013,อินทรประกันภัย,none,003651,บฉ7819ฉช,18/6/2015
0056,00002D-C2-16-071273,04013,อินทรประกันภัย,none,003247,ถก636กท,3/12/2015
0032,00002D-C2-16-071402,03547,อินทรประกันภัย,none,000562,39627นศ,9/12/2016
0150,00002D-C2-16-071677,01692,อินทรประกันภัย,none,003133,ณฮ9773กท,24/2/2016
0150,00002D-C2-16-071689,01231,เอเชียประกันภัย 1950,none,001612,กต5175กท,24/2/2016
0701,00002D-C2-16-071766,02776,อินทรประกันภัย,none,004826,วจ4449กท,1/4/2015
0445,00002D-C2-16-071919,02506,อินทรประกันภัย,none,000577,39658นศ,26/4/2016
0056,00002D-C2-16-072031,04013,อินทรประกันภัย,none,003890,บน6207พย,14/3/2015
0701,00002D-C2-16-072118,00233,อินทรประกันภัย,INT068,004056,บม124สพ,22/4/2016
0701,00002D-C2-16-072120,02442,อินทรประกันภัย,none,005140,สท2584กท,18/3/2017
0068,00002D-C2-16-072125,00452,อินทรประกันภัย,none,004453,ผท8829ชม,19/3/2016
0737,00002D-C2-16-072129,04462,อาคเนย์ประกันภัย,none,005363,ฮร92881,4/8/2015
0056,00002D-C2-16-072269,04013,อินทรประกันภัย,none,000059,1กฌ7450กท,9/5/2016
0710,00002D-C2-16-072368,00752,อาคเนย์ประกันภัย,none,001746,กบ3583นศ,30/9/2017
0002,00002D-C2-16-072875,03777,อินทรประกันภัย,none,004605,ภข4405กท,7/3/2017
0056,00002D-C2-16-073215,04013,MSIG ประกันภัย,none,003261,ถง1235กท,7/3/2017
0697,00002D-C2-16-073622,04235,อินทรประกันภัย,none,002357,ชศ4520กท,7/5/2015
0367,00002D-C2-16-073655,04390,อินทรประกันภัย,none,000602,39845นศ,28/4/2016
0277,00002D-C2-16-073774,01114,อินทรประกันภัย,none,000856,4กต2021กท,7/5/2015
0277,00002D-C2-16-073777,02105,อาคเนย์ประกันภัย,none,000855,4กด952กท,22/8/2015
0056,00002D-C2-16-073818,04013,เจ้าพระยาประกันภัย,none,004178,บล3370นฐ,10/5/2016
0002,00002D-C2-16-074613,01743,อินทรประกันภัย,none,004630,ภท7311กท,10/5/2016
0617,00002D-C2-16-074998,03881,อินทรประกันภัย,none,003704,บต6946ชน,25/5/2017
0002,00002D-C2-16-075080,00021,อินทรประกันภัย,none,004899,วศ7792กท,18/5/2017
0617,00002D-C2-16-075117,03881,อินทรประกันภัย,none,003705,บต7199อท,14/5/2018
0710,00002D-C2-16-075191,01972,อินทรประกันภัย,none,004361,ผก5065ชบ,24/7/2017
0710,00002D-C2-16-075208,03374,อินทรประกันภัย,none,003151,ตจ7463กท,19/5/2017
0031,00002D-C2-16-075435,04266,อินทรประกันภัย,none,003096,ณพ5497กท,11/5/2015
0031,00002D-C2-16-075450,00017,อินทรประกันภัย,none,005318,ฮน9389กท,15/3/2016
0002,00002D-C2-16-075787,02448,อินทรประกันภัย,none,003660,บฉ932รย,11/11/2015
0056,00002D-C2-16-076135,04013,อินทรประกันภัย,none,002458,ฌน1059กท,11/11/2015
0217,00002D-C2-16-076543,04271,ทิพยประกันภัย,none,000465,2กพ9865กท,6/7/2015
0385,00002D-C2-16-076574,04047,MSIG ประกันภัย,none,003109,ณร8265กท,14/5/2015
0002,00002D-C2-16-076675,04193,อินทรประกันภัย,none,003112,ณล1095กท,14/5/2015
0002,00002D-C2-16-076682,03815,อาคเนย์ประกันภัย,none,002929,ฒน1652กท,27/3/2015
0701,00002D-C2-16-076721,01790,อินทรประกันภัย,none,000757,3ธ5539กท,27/3/2015
0701,00002D-C2-16-076727,00814,อินทรประกันภัย,none,000238,1ฒช9240กท,5/4/2016
0697,00002D-C2-16-076809,03055,อาคเนย์ประกันภัย,none,001554,กฉ5734พบ,13/10/2015
0064,00002D-C2-16-077183,02175,อาคเนย์ประกันภัย,none,000949,5กก3149กท,25/5/2016
0221,00002D-C2-16-077310,01877,อินทรประกันภัย,none,003909,บน8578นบ,7/4/2017
0701,00002D-C2-16-077446,00945,อินทรประกันภัย,none,000234,1ฒช3668กท,15/5/2017
0116,00002D-C2-16-077740,03025,อินทรประกันภัย,none,004323,ปอ5633กท,1/4/2015
0056,00002D-C2-16-077815,04013,อาคเนย์ประกันภัย,AKA055,002874,ฒฎ69731,7/7/2016
0031,00002D-C2-16-078037,02533,อินทรประกันภัย,none,004783,ลท3890กท,7/7/2016
0056,00002D-C2-16-078113,04013,อินทรประกันภัย,none,003700,บต6208พย,5/6/2018
0056,00002D-C2-16-078126,04013,อินทรประกันภัย,INT016,004992,ศล6051กท,12/6/2015
0031,00002D-C2-16-078911,02571,อินทรประกันภัย,none,005290,ฮต4032กท,10/6/2016
0056,00002D-C2-16-079097,04013,MSIG ประกันภัย,none,004022,บพ6104กส,12/6/2017
0056,00002D-C2-16-079193,04013,อินทรประกันภัย,none,004788,ลบ6079กท,2/6/2015
0710,00002D-C2-16-079268,02015,ไทยไพบูลย์ประกันภัย,THP007,004719,มฎ8617กท,24/11/2016
0701,00002D-C2-16-079349,00497,อินทรประกันภัย,none,002329,ชฟ9780กท,12/7/2017
0081,00002D-C2-16-079803,01233,อินทรประกันภัย,none,002453,ฌท6908กท,12/7/2017
0081,00002D-C2-16-079810,02339,อินทรประกันภัย,none,004416,ผจ1784นม,14/7/2015
0081,00002D-C2-16-079820,03154,อินทรประกันภัย,INT016,004841,วณ5577กท,16/5/2015
0237,00002D-C2-16-080163,01632,อินทรประกันภัย,none,002684,ฎช9522กท,5/8/2016
0237,00002D-C2-16-080164,01761,อาคเนย์ประกันภัย,none,003940,บบ3786พบ,3/4/2018
0701,00002D-C2-16-080395,02846,อาคเนย์ประกันภัย,none,001770,กบ7252นว,14/10/2016
0081,00002D-C2-16-080409,02137,ทิพยประกันภัย,none,000472,2กย9776กท,14/10/2016
0702,00002D-C2-16-080451,04057,อินทรประกันภัย,none,001102,7พ3436กท,3/8/2016
0702,00002D-C2-16-080564,00708,อินทรประกันภัย,none,004905,วษ9312กท,28/7/2015
0701,00002D-C2-16-080788,03947,MSIG ประกันภัย,none,000961,5กฉ5848กท,26/7/2016
0701,00002D-C2-16-080789,00239,อินทรประกันภัย,none,000271,1ฒฒ9566กท,26/7/2017
0701,00002D-C2-16-080790,03854,อินทรประกันภัย,INT030,002409,ฌค8044กท,21/8/2017
0701,00002D-C2-16-080792,02081,MSIG ประกันภัย,none,004467,ผบ4014นม,18/8/2015
0002,00002D-C2-16-080928,02657,อลิอันซ์ ซี.พี. ประกันภัย,none,001616,กต536กท,30/1/2015
0081,00002D-C2-16-081471,01208,อินทรประกันภัย,INT034,002198,งล8833กท,29/9/2016
0002,00002D-C2-16-082116,02381,อาคเนย์ประกันภัย,none,002184,ฆฮ8705กท,23/3/2016
0138,00002D-C2-16-082399,04306,อินทรประกันภัย,none,002659,ญฮ3884กท,12/9/2016
0116,00002D-C2-16-082411,01194,อินทรประกันภัย,none,003842,บธ7970ศก,12/9/2016
0081,00002D-C2-16-082480,00126,อินทรประกันภัย,INT034,002207,จจ7484กท,2/2/2015
0002,00002D-C2-16-082533,02438,อินทรประกันภัย,none,002985,ฒว1907กท,24/12/2015
0153,00002D-C2-16-083040,02395,MSIG ประกันภัย,none,002165,ฆว9437กท,30/12/2016
0050,00002D-C2-16-083292,00556,อินทรประกันภัย,none,001025,5อ7543กท,30/12/2016
0445,00002D-C2-16-083320,00399,MSIG ประกันภัย,none,000833,4กญ9359กท,2/2/2018
0081,00002D-C2-16-083458,01130,อินทรประกันภัย,none,004414,ผค9686นฐ,24/12/2015
0081,00002D-C2-16-083459,01352,อินทรประกันภัย,none,001220,9ศ4494กท,15/10/2015
0215,00002D-C2-16-083497,01610,อาคเนย์ประกันภัย,none,000711,3กร3102กท,4/8/2015
0701,00002D-C2-16-083997,01468,อินทรประกันภัย,none,001363,กค9643ฉช,16/4/2015
0701,00002D-C2-16-083998,02993,อาคเนย์ประกันภัย,none,004632,ภธ35461,26/7/2016
0701,00002D-C2-16-083999,00080,อลิอันซ์ ซี.พี. ประกันภัย,none,002279,ชฎ6283กท,25/7/2015
0701,00002D-C2-16-084002,00807,อาคเนย์ประกันภัย,none,000634,3กง5398กท,5/3/2015
0237,00002D-C2-16-084026,03627,อินทรประกันภัย,none,000360,1ศ3389กท,29/7/2015
0237,00002D-C2-16-084031,01755,อินทรประกันภัย,none,000357,1ว4302กท,29/9/2016
0081,00002D-C2-16-084579,00443,อินทรประกันภัย,none,004335,ป้ายแดงกท,17/8/2015
0372,00002D-C2-16-084591,02911,อินทรประกันภัย,none,000660,3กฎ9105กท,9/7/2018
0064,00002D-C2-16-084685,02208,อาคเนย์ประกันภัย,none,001961,ขฉ7606ชบ,10/10/2017
0064,00002D-C2-16-084686,03783,อินทรประกันภัย,none,001590,กด5175พบ,10/10/2017
0700,00002D-C2-16-084826,00531,อินทรประกันภัย,none,002799,ฐจ4468กท,3/4/2018
0701,00002D-C2-16-085020,01196,อาคเนย์ประกันภัย,none,004349,ผก216413,6/12/2017
0701,00002D-C2-16-085024,00881,MSIG ประกันภัย,none,005298,ฮท5119กท,7/9/2017
0116,00002D-C2-16-085114,00939,สินทรัพย์ประกันภัย,none,001236,PA1111กท,23/9/2015
0081,00002D-C2-16-085196,00967,อินทรประกันภัย,none,000187,1ฒก6007กท,4/8/2015
0512,00002D-C2-16-085398,03214,อินทรประกันภัย,none,003526,บค2098พย,7/2/2015
0064,00002D-C2-16-085589,02544,อินทรประกันภัย,none,003638,บฉ5721สก,27/7/2015
0701,00002D-C2-16-085753,01953,อินทรประกันภัย,none,003051,ณค7821กท,27/7/2015
0002,00002D-C2-16-085821,04159,อินทรประกันภัย,INT068,004433,ผฉ1726ชบ,26/9/2016
0037,00002D-C2-16-086030,00005,อินทรประกันภัย,none,000075,1กณ4811กท,16/9/2015
0153,00002D-C2-16-086258,00771,อาคเนย์ประกันภัย,none,001968,ขต2707ชบ,3/12/2016
0116,00002D-C2-16-086509,04175,อินทรประกันภัย,none,001399,กง4538ศก,16/12/2017
0701,00002D-C2-16-086520,00806,อินทรประกันภัย,INT039,005331,ฮภ4566กท,24/12/2015
0701,00002D-C2-16-086523,03819,อินทรประกันภัย,none,005037,ษฉ8364กท,6/7/2015
0116,00002D-C2-16-087237,01369,อินทรประกันภัย,none,001392,กง3892สน,5/12/2015
0232,00002D-C2-16-087485,03541,อาคเนย์ประกันภัย,none,003749,บท3590ฉช,21/12/2017
0116,00002D-C2-16-087492,01241,อินทรประกันภัย,none,001401,กง4729ชน,24/12/2015
0002,00002D-C2-16-087498,04109,อาคเนย์ประกันภัย,none,001936,ขข9313ชบ,2/12/2016
0001,00002D-C2-16-087775,00066,MSIG ประกันภัย,none,002001,ขพ2554ชม,16/2/2015
0001,00002D-C2-16-087781,01243,เอเชียประกันภัย 1950,none,005147,สม6899กท,1/2/2016
0237,00002D-C2-16-088078,02924,อินทรประกันภัย,none,004127,บย4589ฉช,7/1/2016
0237,00002D-C2-16-088086,00963,อินทรประกันภัย,none,000696,3กพ1090กท,3/11/2015
0701,00002D-C2-16-088125,00806,อาคเนย์ประกันภัย,none,001737,กบ1521ชร,22/7/2016
0056,00002D-C2-16-088373,04013,อาคเนย์ประกันภัย,AKA015,000024,1กค52821,2/12/2016
0056,00002D-C2-16-088375,04013,อินทรประกันภัย,none,003650,บฉ7696ปท,27/10/2016
0115,00002D-C2-16-088388,00987,อินทรประกันภัย,INT063,004071,บม4169ฉช,27/10/2016
0115,00002D-C2-16-088389,00987,อินทรประกันภัย,none,003586,บจ5072นฐ,29/7/2015
0115,00002D-C2-16-088393,00987,อินทรประกันภัย,INT064,000291,1ฒท9482กท,22/1/2015
0115,00002D-C2-16-088395,00987,อินทรประกันภัย,INT065,003250,ถข7687กท,22/1/2018
0115,00002D-C2-16-088396,00987,อินทรประกันภัย,INT064,000323,1ฒย3668กท,12/3/2015
0115,00002D-C2-16-088398,00987,อินทรประกันภัย,INT064,000509,2ฒข7971กท,18/8/2015
0115,00002D-C2-16-088401,00987,อินทรประกันภัย,INT063,004287,ปน8434กท,5/7/2018
0115,00002D-C2-16-088403,00987,อินทรประกันภัย,INT064,003304,ถณ2249กท,6/12/2017
0115,00002D-C2-16-088408,00987,อินทรประกันภัย,INT063,004234,บห2719นว,15/12/2015
0115,00002D-C2-16-088409,00987,อินทรประกันภัย,INT064,002919,ฒท8070กท,5/4/2016
0115,00002D-C2-16-088410,00987,อินทรประกันภัย,INT064,000264,1ฒฐ3534กท,27/8/2015
0115,00002D-C2-16-088413,00987,อินทรประกันภัย,INT064,002978,ฒล503กท,27/8/2015
0115,00002D-C2-16-088415,00987,อินทรประกันภัย,none,003593,บจ6595อย,23/1/2016
0115,00002D-C2-16-088416,00987,อินทรประกันภัย,INT065,000214,1ฒง7858กท,13/1/2016
0115,00002D-C2-16-088422,00987,อินทรประกันภัย,none,000017,1กก3631กท,23/9/2015
0115,00002D-C2-16-088423,00987,อินทรประกันภัย,INT063,004518,ผษ7922ชม,24/9/2015
0115,00002D-C2-16-088425,00987,อินทรประกันภัย,INT065,004193,บล7340รบ,23/4/2016
0115,00002D-C2-16-088427,00987,อินทรประกันภัย,INT063,004762,รอ1531กท,1/11/2017
0115,00002D-C2-16-088430,00987,อาคเนย์ประกันภัย,AKA004,000076,1กณ69061,20/11/2015
0115,00002D-C2-16-088431,00987,อินทรประกันภัย,none,000020,1กข4088กท,20/11/2015
0115,00002D-C2-16-088435,00987,อินทรประกันภัย,none,000914,4ฎ7521กท,6/12/2016
0115,00002D-C2-16-088436,00987,อินทรประกันภัย,INT065,004181,บล4888รบ,17/1/2017
0115,00002D-C2-16-088438,00987,อินทรประกันภัย,none,003986,บบ7611ลพ,5/6/2017
0115,00002D-C2-16-088440,00987,อินทรประกันภัย,none,003885,บน5243นบ,20/1/2016
0115,00002D-C2-16-088441,00987,อินทรประกันภัย,INT065,003244,ตฮ3793กท,14/12/2016
0115,00002D-C2-16-088442,00987,เอเชียประกันภัย 1950,none,000873,4กน9555กท,2/2/2015
0115,00002D-C2-16-088445,00987,อินทรประกันภัย,none,000188,1ฒก6467กท,12/7/2017
0115,00002D-C2-16-088447,00987,อินทรประกันภัย,none,000028,1กฆ297กท,7/3/2015
0115,00002D-C2-16-088449,00987,อินทรประกันภัย,none,003587,บจ5288สค,11/2/2015
0115,00002D-C2-16-088450,00987,เอเชียประกันภัย 1950,none,000031,1กง1861นฐ,20/10/2016
